,StockCode,count,percent,pop1,pop2
3011,N90214V,14,0.0,2.7040495072835505e-05,1.6829476097925673e-06
3012,N90072,14,0.0,2.7040495072835505e-05,8.78544991294718e-06
3013,N37468,14,0.0,2.7040495072835505e-05,3.41434051999218e-06
3014,N72801G,14,0.0,2.7040495072835505e-05,7.631187972814106e-06
3015,N85014a,14,0.0,2.7040495072835505e-05,2.37297719298161e-05
3016,N90028,14,0.0,2.7040495072835505e-05,1.4129177179585158e-05
3017,N84688,14,0.0,2.7040495072835505e-05,2.09389013628885e-05
3018,N90000D,14,0.0,2.7040495072835505e-05,1.3675265777945239e-05
3019,N21307,13,0.0,2.510903113906154e-05,4.128382121643844e-06
3020,N21421,13,0.0,2.510903113906154e-05,2.879651845717032e-05
3021,N84597C,13,0.0,2.510903113906154e-05,6.05566255088064e-06
3022,N23477,13,0.0,2.510903113906154e-05,1.300335052447361e-05
3023,N90177C,13,0.0,2.510903113906154e-05,6.1641378974442405e-06
3024,N37343,13,0.0,2.510903113906154e-05,1.2985446826497093e-05
3025,N84711B,13,0.0,2.510903113906154e-05,1.9656154060806304e-05
3026,N75178,13,0.0,2.510903113906154e-05,2.3050484565412966e-05
3027,NDCGSSGIRL,13,0.0,2.510903113906154e-05,1.5210771169107664e-05
3028,N20898,13,0.0,2.510903113906154e-05,9.270956075722134e-06
3029,N47343A,13,0.0,2.510903113906154e-05,1.5201292740767154e-05
3030,N90214I,13,0.0,2.510903113906154e-05,3.1194560827319047e-06
3031,N15030,13,0.0,2.510903113906154e-05,4.367449147565567e-06
3032,N17090D,13,0.0,2.510903113906154e-05,3.817700303816055e-06
3033,N16052,13,0.0,2.510903113906154e-05,1.2142919862896308e-05
3034,N21196,13,0.0,2.510903113906154e-05,1.580580583715072e-05
3035,N23478,13,0.0,2.510903113906154e-05,3.416446837401182e-05
3036,N20836,13,0.0,2.510903113906154e-05,1.0664285041776932e-05
3037,N84874B,13,0.0,2.510903113906154e-05,5.372162551659503e-06
3038,N20697,13,0.0,2.510903113906154e-05,5.639664862602752e-06
3039,N79063C,13,0.0,2.510903113906154e-05,4.577027729761262e-06
3040,N90130C,13,0.0,2.510903113906154e-05,4.312684894931516e-06
3041,N90133,13,0.0,2.510903113906154e-05,9.944977646602764e-06
3042,N90059F,13,0.0,2.510903113906154e-05,2.610780428457931e-06
3043,N84358,13,0.0,2.510903113906154e-05,3.293227268974567e-05
3044,N90003E,13,0.0,2.510903113906154e-05,7.489011547706473e-06
3045,N90094,13,0.0,2.510903113906154e-05,3.759776575068501e-06
3046,N23064,13,0.0,2.510903113906154e-05,0.00019836349515146428
3047,N84952C,13,0.0,2.510903113906154e-05,2.6855546964775013e-05
3048,N90202C,13,0.0,2.510903113906154e-05,4.319003847158522e-06
3049,N21332,13,0.0,2.510903113906154e-05,2.8235184867671298e-05
3050,N90070,13,0.0,2.510903113906154e-05,1.1036050064465781e-05
3051,N85049B,13,0.0,2.510903113906154e-05,7.108821255381621e-06
3052,N22415,13,0.0,2.510903113906154e-05,1.5907962231487315e-05
3053,N84678,13,0.0,2.510903113906154e-05,2.6017232635992232e-05
3054,N84461,13,0.0,2.510903113906154e-05,9.399441437671252e-06
3055,N47593A,13,0.0,2.510903113906154e-05,1.5133890583679093e-06
3056,N17013D,13,0.0,2.510903113906154e-05,2.8205696423945275e-05
3057,N90108,12,0.0,2.3177567205287575e-05,8.63168874209004e-06
3058,N71496A,12,0.0,2.3177567205287575e-05,8.52637287163994e-06
3059,N22823,12,0.0,2.3177567205287575e-05,0.00027592758057925695
3060,N90104,12,0.0,2.3177567205287575e-05,2.4391155596242716e-06
3061,N37462E,12,0.0,2.3177567205287575e-05,1.379637902896285e-06
3062,N85024B,12,0.0,2.3177567205287575e-05,3.0504741875870914e-05
3063,N23574,12,0.0,2.3177567205287575e-05,9.478428340508828e-06
3064,N22137,12,0.0,2.3177567205287575e-05,2.1334889035780872e-05
3065,N72132,12,0.0,2.3177567205287575e-05,5.7502465265753565e-06
3066,N90125B,12,0.0,2.3177567205287575e-05,5.061480733831714e-06
3067,N82011A,12,0.0,2.3177567205287575e-05,7.108821255381621e-06
3068,N84683,12,0.0,2.3177567205287575e-05,1.7082234187005908e-05
3069,N90160B,12,0.0,2.3177567205287575e-05,2.2087897509499074e-05
3070,N84796a,12,0.0,2.3177567205287575e-05,1.4861122479213336e-05
3071,N90160D,12,0.0,2.3177567205287575e-05,2.7877110908140962e-05
3072,N85023B,12,0.0,2.3177567205287575e-05,8.862330498375752e-06
3073,N75011,12,0.0,2.3177567205287575e-05,1.4613630183655612e-05
3074,N85230F,12,0.0,2.3177567205287575e-05,9.51423573646186e-06
3075,N84750B,12,0.0,2.3177567205287575e-05,5.791319716050893e-06
3076,N84766,12,0.0,2.3177567205287575e-05,3.2163466835459955e-05
3077,N72351a,12,0.0,2.3177567205287575e-05,6.558019252927608e-06
3078,N84859B,12,0.0,2.3177567205287575e-05,7.0308875112485474e-06
3079,N85232B,12,0.0,2.3177567205287575e-05,1.6682033879295535e-05
3080,N37489B,12,0.0,2.3177567205287575e-05,1.7661471474481447e-06
3081,N79063D,12,0.0,2.3177567205287575e-05,3.7208097030019653e-06
3082,N84847,12,0.0,2.3177567205287575e-05,8.293624797945223e-06
3083,N85017C,12,0.0,2.3177567205287575e-05,2.8456348195616503e-06
3084,N18098c,12,0.0,2.3177567205287575e-05,2.771071183282981e-05
3085,N90082B,12,0.0,2.3177567205287575e-05,1.8056405988669313e-05
3086,N35265,12,0.0,2.3177567205287575e-05,5.49748843749512e-06
3087,N90177D,12,0.0,2.3177567205287575e-05,4.01569414026224e-06
3088,N84522,12,0.0,2.3177567205287575e-05,3.8714113977456055e-06
3089,N90185A,12,0.0,2.3177567205287575e-05,1.1113983808598852e-05
3090,N84596f,12,0.0,2.3177567205287575e-05,4.145232660915861e-06
3091,N85045,11,0.0,2.124610327151361e-05,2.0125862843013745e-05
3092,N90124B,11,0.0,2.124610327151361e-05,1.2626319708262259e-05
3093,N72134,11,0.0,2.124610327151361e-05,6.173616325784749e-06
3094,N85019C,11,0.0,2.124610327151361e-05,2.8511112448250556e-05
3095,N90040B,11,0.0,2.124610327151361e-05,7.024568559021541e-06
3096,N90185D,11,0.0,2.124610327151361e-05,1.565309782499808e-05
3097,N79071B,11,0.0,2.124610327151361e-05,6.213636356555788e-06
3098,N84906,11,0.0,2.124610327151361e-05,1.172376269850492e-05
3099,N37444C,11,0.0,2.124610327151361e-05,4.533848222876723e-06
3100,N72812,11,0.0,2.124610327151361e-05,1.2222959924438383e-05
3101,N85026B,11,0.0,2.124610327151361e-05,7.4005462165283915e-06
3102,N47013C,11,0.0,2.124610327151361e-05,1.2142919862896307e-06
3103,N90122C,11,0.0,2.124610327151361e-05,1.2556811233765196e-05
3104,N17012E,11,0.0,2.124610327151361e-05,7.860776570395321e-06
3105,N21280,11,0.0,2.124610327151361e-05,1.584477270921726e-05
3106,N90168,11,0.0,2.124610327151361e-05,3.671311243890419e-06
3107,N90214T,11,0.0,2.124610327151361e-05,1.41755161625832e-06
3108,N47341B,11,0.0,2.124610327151361e-05,5.924017712818017e-06
3109,N90030C,11,0.0,2.124610327151361e-05,9.657465320273994e-06
3110,N21651,11,0.0,2.124610327151361e-05,2.0912572395275972e-05
3111,N90185B,11,0.0,2.124610327151361e-05,7.532191054591014e-06
3112,N84800M,11,0.0,2.124610327151361e-05,1.8357609378156595e-05
3113,N90036E,11,0.0,2.124610327151361e-05,1.1684795826438385e-05
3114,N23467,11,0.0,2.124610327151361e-05,1.2646329723647778e-05
3115,N20670,11,0.0,2.124610327151361e-05,4.63811093462232e-06
3116,N23468,11,0.0,2.124610327151361e-05,1.6508262693052876e-05
3117,N84709B,11,0.0,2.124610327151361e-05,1.2532588583561673e-05
3118,N90199C,11,0.0,2.124610327151361e-05,1.1999690279084175e-05
3119,N21275,11,0.0,2.124610327151361e-05,2.665860628703333e-05
3120,NDCGSSBOY,11,0.0,2.124610327151361e-05,1.5855304296262267e-05
3121,N22157,11,0.0,2.124610327151361e-05,1.8977919855107677e-05
3122,N23614,11,0.0,2.124610327151361e-05,9.118248063569494e-06
3123,N21486,11,0.0,2.124610327151361e-05,1.5574110922160502e-05
3124,N20845,11,0.0,2.124610327151361e-05,1.2706359769804332e-05
3125,N21460,11,0.0,2.124610327151361e-05,5.97983512415657e-06
3126,N46138B,11,0.0,2.124610327151361e-05,3.6491949110958994e-06
3127,N84806A,11,0.0,2.124610327151361e-05,1.0204054687910004e-05
3128,N90019C,11,0.0,2.124610327151361e-05,7.2383597760352414e-06
3129,N85099f,10,0.0,1.9314639337739646e-05,2.443960089664976e-05
3130,N90093,10,0.0,1.9314639337739646e-05,3.0088744187593018e-06
3131,N21336,10,0.0,1.9314639337739646e-05,5.747087050461852e-06
3132,N20795,10,0.0,1.9314639337739646e-05,1.1684795826438381e-05
3133,N23632,10,0.0,1.9314639337739646e-05,3.2858551580430597e-06
3134,N79337,10,0.0,1.9314639337739646e-05,2.73779136822075e-05
3135,N23442,10,0.0,1.9314639337739646e-05,9.20039444252057e-06
3136,N84466,10,0.0,1.9314639337739646e-05,6.05566255088064e-06
3137,N90005A,10,0.0,1.9314639337739646e-05,2.9509506900117478e-06
3138,N84247K,10,0.0,1.9314639337739646e-05,7.145681810039156e-06
3139,N90125E,10,0.0,1.9314639337739646e-05,2.2168990729745647e-06
3140,N90191,10,0.0,1.9314639337739646e-05,1.7252845897135066e-05
3141,N90210C,10,0.0,1.9314639337739646e-05,1.37447742524423e-05
3142,N90202D,10,0.0,1.9314639337739646e-05,4.924570102246586e-06
3143,N84925D,10,0.0,1.9314639337739646e-05,4.028332044716251e-06
3144,N90141A,10,0.0,1.9314639337739646e-05,6.64648458410569e-06
3145,N90038A,10,0.0,1.9314639337739646e-05,5.913486125773007e-06
3146,N90169,10,0.0,1.9314639337739646e-05,3.4269784244461916e-06
3147,N85188B,10,0.0,1.9314639337739646e-05,7.235200299921737e-06
3148,N84706F,10,0.0,1.9314639337739646e-05,4.970909085244631e-06
3149,N85118,10,0.0,1.9314639337739646e-05,1.5220249597448177e-05
3150,N90195A,10,0.0,1.9314639337739646e-05,1.2937001526090049e-05
3151,N17164B,10,0.0,1.9314639337739646e-05,1.2827473020821947e-06
3152,N84857C,10,0.0,1.9314639337739646e-05,2.446803618167129e-05
3153,N85130A,10,0.0,1.9314639337739646e-05,1.338038134068496e-05
3154,N90089,10,0.0,1.9314639337739646e-05,1.7082234187005912e-06
3155,N44092C,10,0.0,1.9314639337739646e-05,1.9694067774168343e-06
3156,N21357,10,0.0,1.9314639337739646e-05,2.237962247064584e-06
3157,N20960,10,0.0,1.9314639337739646e-05,7.63434744892761e-06
3158,N90186A,10,0.0,1.9314639337739646e-05,3.6976402115029434e-06
3159,N84226,10,0.0,1.9314639337739646e-05,3.813487668998052e-06
3160,N90194,10,0.0,1.9314639337739646e-05,7.147788127448158e-06
3161,N84534B,10,0.0,1.9314639337739646e-05,5.341620949228974e-06
3162,N79066k,10,0.0,1.9314639337739646e-05,2.9246217223992237e-06
3163,N23629,10,0.0,1.9314639337739646e-05,6.293676418097862e-06
3164,N90210A,10,0.0,1.9314639337739646e-05,6.0609283444031455e-06
3165,N90040C,10,0.0,1.9314639337739646e-05,5.731289669894338e-06
3166,N21761,10,0.0,1.9314639337739646e-05,3.154210319980438e-05
3167,N35913B,10,0.0,1.9314639337739646e-05,2.7519036948610627e-06
3168,N17090A,10,0.0,1.9314639337739646e-05,1.1316190279863038e-05
3169,N21349,10,0.0,1.9314639337739646e-05,1.3543620939882613e-05
3170,N90085,10,0.0,1.9314639337739646e-05,3.871411397745605e-06
3171,N85146,10,0.0,1.9314639337739646e-05,1.8020598592716285e-05
3172,N90214Z,10,0.0,1.9314639337739646e-05,1.2469399061291613e-06
3173,N90190A,10,0.0,1.9314639337739646e-05,4.924570102246586e-06
3174,N90125A,10,0.0,1.9314639337739646e-05,1.118875807661842e-05
3175,N35922,10,0.0,1.9314639337739646e-05,1.4596779644383594e-05
3176,N84800S,10,0.0,1.9314639337739646e-05,1.3435145593319011e-05
3177,N90123A,9,0.0,1.738317540396568e-05,9.385750374512742e-06
3178,N20823,9,0.0,1.738317540396568e-05,1.3977522326137017e-05
3179,N84306,9,0.0,1.738317540396568e-05,9.290966091107652e-06
3180,N84751B,9,0.0,1.738317540396568e-05,4.074671027714295e-06
3181,N84799,9,0.0,1.738317540396568e-05,1.4777922941557762e-05
3182,N21816,9,0.0,1.738317540396568e-05,5.192072413189835e-06
3183,N90023,9,0.0,1.738317540396568e-05,5.7944791921643965e-06
3184,N79026B,9,0.0,1.738317540396568e-05,1.1174013854755405e-06
3185,N84760S,9,0.0,1.738317540396568e-05,6.566444522563615e-06
3186,N47590b,9,0.0,1.738317540396568e-05,1.36362989058787e-05
3187,N90183C,9,0.0,1.738317540396568e-05,2.7540100122700647e-06
3188,N85024C,9,0.0,1.738317540396568e-05,2.085254234911942e-06
3189,N90054,9,0.0,1.738317540396568e-05,2.3780323547632146e-06
3190,N90059C,9,0.0,1.738317540396568e-05,1.5681533110019603e-06
3191,N90163A,9,0.0,1.738317540396568e-05,9.512129419052858e-06
3192,N84629,9,0.0,1.738317540396568e-05,1.5276067008786724e-05
3193,N21278,9,0.0,1.738317540396568e-05,1.1547885194853254e-05
3194,N84842,9,0.0,1.738317540396568e-05,5.52908319863015e-06
3195,N90180A,9,0.0,1.738317540396568e-05,1.340039135607048e-05
3196,N90184A,9,0.0,1.738317540396568e-05,1.2398837428090049e-05
3197,N21690,9,0.0,1.738317540396568e-05,9.478428340508828e-06
3198,N20933,9,0.0,1.738317540396568e-05,7.48269259547947e-06
3199,N23637,9,0.0,1.738317540396568e-05,2.8846016916281865e-06
3200,N20698,9,0.0,1.738317540396568e-05,4.565442984011751e-06
3201,N90018C,9,0.0,1.738317540396568e-05,5.307919870684943e-06
3202,N90175B,9,0.0,1.738317540396568e-05,9.655359002864993e-06
3203,N90185C,9,0.0,1.738317540396568e-05,8.908669481373798e-06
3204,N90059B,9,0.0,1.738317540396568e-05,1.7503497668806302e-06
3205,N23024,9,0.0,1.738317540396568e-05,6.120431811207452e-05
3206,N35637C,9,0.0,1.738317540396568e-05,1.0622158693596893e-05
3207,N85132b,9,0.0,1.738317540396568e-05,7.857617094281817e-06
3208,N90002D,9,0.0,1.738317540396568e-05,5.129936049624278e-06
3209,N90098,9,0.0,1.738317540396568e-05,6.176775801898252e-06
3210,N20796,9,0.0,1.738317540396568e-05,1.0946531574583195e-05
3211,N90083,9,0.0,1.738317540396568e-05,2.4717634794638013e-06
3212,N90206A,9,0.0,1.738317540396568e-05,6.297889052915866e-06
3213,N21370,9,0.0,1.738317540396568e-05,1.0601095519506874e-05
3214,N85006,9,0.0,1.738317540396568e-05,6.029333583268115e-06
3215,Ngift_0001_20,9,0.0,1.738317540396568e-05,1.7593016158688885e-05
3216,N90033,9,0.0,1.738317540396568e-05,2.6402688721839587e-06
3217,N21614,9,0.0,1.738317540396568e-05,1.614386978129554e-05
3218,N35809a,9,0.0,1.738317540396568e-05,3.931441443902162e-06
3219,N85198,9,0.0,1.738317540396568e-05,7.854457618168314e-06
3220,N22929,9,0.0,1.738317540396568e-05,8.527952609696693e-05
3221,N90162B,9,0.0,1.738317540396568e-05,8.077727263522524e-06
3222,N81952B,9,0.0,1.738317540396568e-05,4.002003077103727e-06
3223,N84746,9,0.0,1.738317540396568e-05,4.034650996943258e-06
3224,N81950B,9,0.0,1.738317540396568e-05,2.9625354357612585e-06
3225,N90039D,9,0.0,1.738317540396568e-05,8.287305845718218e-06
3226,N90202B,9,0.0,1.738317540396568e-05,3.364842060880633e-06
3227,N90003B,9,0.0,1.738317540396568e-05,4.3505986082935515e-06
3228,N85017A,9,0.0,1.738317540396568e-05,1.430189520712332e-06
3229,N46126A,8,0.0,1.5451711470191716e-05,7.35526039223485e-06
3230,N23464,8,0.0,1.5451711470191716e-05,1.044733434864973e-05
3231,N90199B,8,0.0,1.5451711470191716e-05,5.959825108771051e-06
3232,N75172,8,0.0,1.5451711470191716e-05,8.984496908097867e-06
3233,N79406,8,0.0,1.5451711470191716e-05,3.593377499757346e-06
3234,N90182C,8,0.0,1.5451711470191716e-05,2.4496471466692813e-06
3235,N20778,8,0.0,1.5451711470191716e-05,2.6065677936399276e-06
3236,N47351B,8,0.0,1.5451711470191716e-05,1.1805909077455997e-05
3237,N21720,8,0.0,1.5451711470191716e-05,5.102553923307252e-06
3238,N85135A,8,0.0,1.5451711470191716e-05,1.5907962231487318e-05
3239,N21331,8,0.0,1.5451711470191716e-05,1.7455052368399257e-05
3240,N90063A,8,0.0,1.5451711470191716e-05,1.0742218785910004e-05
3241,N90032,8,0.0,1.5451711470191716e-05,1.0861225719518616e-05
3242,N71495B,8,0.0,1.5451711470191716e-05,6.429533890978487e-06
3243,N90177A,8,0.0,1.5451711470191716e-05,2.4433281944422753e-06
3244,N20826,8,0.0,1.5451711470191716e-05,1.3522557765792595e-05
3245,N21393,8,0.0,1.5451711470191716e-05,4.072564710305293e-06
3246,N90000A,8,0.0,1.5451711470191716e-05,8.205159466767142e-06
3247,N20848,8,0.0,1.5451711470191716e-05,6.524318174383578e-06
3248,N62094B,8,0.0,1.5451711470191716e-05,6.657016171150699e-06
3249,N23304,8,0.0,1.5451711470191716e-05,1.2116590895283784e-05
3250,N90124C,8,0.0,1.5451711470191716e-05,1.1536300449103743e-05
3251,N84875D,8,0.0,1.5451711470191716e-05,6.713886741193753e-06
3252,N72811,8,0.0,1.5451711470191716e-05,8.31258165462624e-06
3253,N21040,8,0.0,1.5451711470191716e-05,3.127881352367913e-06
3254,N90211A,8,0.0,1.5451711470191716e-05,7.474267325843461e-06
3255,N90187B,8,0.0,1.5451711470191716e-05,4.215794294117426e-06
3256,N84809A,8,0.0,1.5451711470191716e-05,1.216398303698633e-05
3257,N90178A,8,0.0,1.5451711470191716e-05,1.0031336660371843e-05
3258,N85008,8,0.0,1.5451711470191716e-05,6.963485354160486e-06
3259,N85185D,8,0.0,1.5451711470191716e-05,4.660227267416841e-06
3260,N85132a,8,0.0,1.5451711470191716e-05,9.710123255499042e-06
3261,N17084J,8,0.0,1.5451711470191716e-05,4.9761748787671345e-06
3262,N47586A,8,0.0,1.5451711470191716e-05,5.639664862602752e-06
3263,N23038,8,0.0,1.5451711470191716e-05,4.52015715971821e-06
3264,N23463,8,0.0,1.5451711470191716e-05,1.468103234074367e-05
3265,N90177E,8,0.0,1.5451711470191716e-05,2.462285051123293e-06
3266,N84804A,8,0.0,1.5451711470191716e-05,1.9017939885878715e-05
3267,N71495A,8,0.0,1.5451711470191716e-05,4.25265484877496e-06
3268,N90182A,8,0.0,1.5451711470191716e-05,2.4433281944422753e-06
3269,N85167B,8,0.0,1.5451711470191716e-05,1.1578426797283784e-05
3270,N16162M,8,0.0,1.5451711470191716e-05,1.2385146364931536e-06
3271,N23305,8,0.0,1.5451711470191716e-05,1.4375616316438389e-05
3272,N90214Y,8,0.0,1.5451711470191716e-05,2.4054144810802396e-06
3273,N20835,8,0.0,1.5451711470191716e-05,6.929784275616454e-06
3274,N37489C,8,0.0,1.5451711470191716e-05,1.437561631643839e-06
3275,N84686,8,0.0,1.5451711470191716e-05,6.991920639182012e-06
3276,N84616,8,0.0,1.5451711470191716e-05,4.680447914543259e-05
3277,N84527,8,0.0,1.5451711470191716e-05,1.0015539279804326e-05
3278,N90081A,8,0.0,1.5451711470191716e-05,7.819703380919782e-06
3279,N71510,8,0.0,1.5451711470191716e-05,3.846135588837581e-06
3280,Ngift_0001_10,8,0.0,1.5451711470191716e-05,7.895530807643853e-06
3281,N16162L,8,0.0,1.5451711470191716e-05,1.369106315851275e-06
3282,N79149B,8,0.0,1.5451711470191716e-05,7.961879806027415e-07
3283,N90141C,8,0.0,1.5451711470191716e-05,5.509073183244631e-06
3284,N62096A,8,0.0,1.5451711470191716e-05,1.3954352834637996e-05
3285,N21692,8,0.0,1.5451711470191716e-05,6.713886741193753e-06
3286,N90212B,8,0.0,1.5451711470191716e-05,3.96198304633269e-06
3287,N90038B,8,0.0,1.5451711470191716e-05,5.136255001851283e-06
3288,N21392,8,0.0,1.5451711470191716e-05,4.88560323018005e-06
3289,N20878,8,0.0,1.5451711470191716e-05,3.291120951565565e-06
3290,N84086B,8,0.0,1.5451711470191716e-05,4.97090908524463e-06
3291,N90210D,8,0.0,1.5451711470191716e-05,1.3906960692935453e-05
3292,N22769,8,0.0,1.5451711470191716e-05,3.862248917016447e-05
3293,N17014A,8,0.0,1.5451711470191716e-05,7.497436817342482e-06
3294,N16169K,8,0.0,1.5451711470191716e-05,8.846533117808239e-06
3295,N23640,8,0.0,1.5451711470191716e-05,2.3601286567866986e-06
3296,N21145,8,0.0,1.5451711470191716e-05,1.606067024363996e-05
3297,N85028S,8,0.0,1.5451711470191716e-05,5.434298915225061e-06
3298,N90188,8,0.0,1.5451711470191716e-05,2.646587824410965e-06
3299,N85216,8,0.0,1.5451711470191716e-05,3.7650423685910066e-06
3300,N17011F,7,0.0,1.3520247536417753e-05,6.98876116306851e-06
3301,N90125C,7,0.0,1.3520247536417753e-05,7.356313550939351e-06
3302,N78034B,7,0.0,1.3520247536417753e-05,1.64292757902153e-06
3303,N90129D,7,0.0,1.3520247536417753e-05,3.5217627078512802e-06
3304,N85084,7,0.0,1.3520247536417753e-05,1.7903697976516674e-06
3305,N90177B,7,0.0,1.3520247536417753e-05,4.319003847158522e-06
3306,N85018D,7,0.0,1.3520247536417753e-05,3.2226656357730015e-06
3307,N90016A,7,0.0,1.3520247536417753e-05,1.1132940665279866e-05
3308,N90058A,7,0.0,1.3520247536417753e-05,1.2966489969816079e-05
3309,N90030A,7,0.0,1.3520247536417753e-05,7.582742672407062e-06
3310,N72709,7,0.0,1.3520247536417753e-05,3.938813554833668e-06
3311,N23616,7,0.0,1.3520247536417753e-05,2.097892139365954e-06
3312,N21910,7,0.0,1.3520247536417753e-05,4.170508469823883e-06
3313,N90210B,7,0.0,1.3520247536417753e-05,6.483244984908039e-06
3314,N85031A,7,0.0,1.3520247536417753e-05,4.8339984536595016e-06
3315,N81950V,7,0.0,1.3520247536417753e-05,9.362580883013718e-07
3316,N90000B,7,0.0,1.3520247536417753e-05,7.143575492630153e-06
3317,N23620,7,0.0,1.3520247536417753e-05,2.6223651742074428e-06
3318,N90138,7,0.0,1.3520247536417753e-05,5.520657928994141e-06
3319,N17084A,7,0.0,1.3520247536417753e-05,4.423266558904119e-06
3320,N90190B,7,0.0,1.3520247536417753e-05,4.020959933784746e-06
3321,N90067A,7,0.0,1.3520247536417753e-05,4.333748069021537e-06
3322,N90146,7,0.0,1.3520247536417753e-05,1.0041868247416852e-05
3323,N20851,7,0.0,1.3520247536417753e-05,5.639664862602754e-06
3324,Ngift_0001_30,7,0.0,1.3520247536417753e-05,1.8486094740105716e-05
3325,N44236,7,0.0,1.3520247536417753e-05,5.952452997839545e-06
3326,N84033,7,0.0,1.3520247536417753e-05,3.996737283581222e-06
3327,N90051,7,0.0,1.3520247536417753e-05,7.3889614707788825e-06
3328,N84497,7,0.0,1.3520247536417753e-05,5.134148684442281e-06
3329,N35607B,7,0.0,1.3520247536417753e-05,1.9209614770097894e-06
3330,N23607,7,0.0,1.3520247536417753e-05,1.3985947595773025e-06
3331,N21018,7,0.0,1.3520247536417753e-05,2.323268102129164e-06
3332,N90011B,7,0.0,1.3520247536417753e-05,3.7144907507749596e-06
3333,N90010B,7,0.0,1.3520247536417753e-05,1.0541065473350318e-05
3334,N16248B,7,0.0,1.3520247536417753e-05,1.7113828948140938e-06
3335,N84465,7,0.0,1.3520247536417753e-05,3.1068181782778934e-06
3336,N48173c,7,0.0,1.3520247536417753e-05,2.663964943035231e-05
3337,N75013B,7,0.0,1.3520247536417753e-05,4.344279656066546e-06
3338,N90181A,7,0.0,1.3520247536417753e-05,6.74442834362428e-06
3339,N20857,7,0.0,1.3520247536417753e-05,2.954110166125251e-06
3340,N22828,7,0.0,1.3520247536417753e-05,0.00016113328178865008
3341,N23636,7,0.0,1.3520247536417753e-05,2.7582226470880688e-06
3342,N72140E,7,0.0,1.3520247536417753e-05,2.237962247064584e-06
3343,N90162C,7,0.0,1.3520247536417753e-05,4.349545449589051e-06
3344,N78033,7,0.0,1.3520247536417753e-05,1.8261771936047005e-05
3345,N35819P,7,0.0,1.3520247536417753e-05,7.0087711784540274e-06
3346,N17165D,7,0.0,1.3520247536417753e-05,2.9857049272602808e-06
3347,N90155,7,0.0,1.3520247536417753e-05,7.121459159835633e-06
3348,N90031,7,0.0,1.3520247536417753e-05,6.307367481256374e-06
3349,N90124A,6,0.0,1.1588783602643788e-05,8.389462240054813e-06
3350,N84723,6,0.0,1.1588783602643788e-05,1.0315689510587107e-05
3351,N84549,6,0.0,1.1588783602643788e-05,7.1330439055851436e-06
3352,N90027D,6,0.0,1.1588783602643788e-05,2.990970720782786e-06
3353,N72369A,6,0.0,1.1588783602643788e-05,4.204209548367915e-06
3354,N85231g,6,0.0,1.1588783602643788e-05,1.029989213001959e-06
3355,N47344B,6,0.0,1.1588783602643788e-05,4.598090903851282e-06
3356,N90123C,6,0.0,1.1588783602643788e-05,8.77175884978867e-06
3357,N21190,6,0.0,1.1588783602643788e-05,1.8188050826731942e-05
3358,N84840,6,0.0,1.1588783602643788e-05,8.050345137205498e-06
3359,N40046A,6,0.0,1.1588783602643788e-05,6.58224190313113e-06
3360,N84984A,6,0.0,1.1588783602643788e-05,9.304657154266167e-06
3361,N90122B,6,0.0,1.1588783602643788e-05,3.1521040025714357e-06
3362,N90011A,6,0.0,1.1588783602643788e-05,1.8440808915812172e-06
3363,N84462,6,0.0,1.1588783602643788e-05,1.5797380567514712e-06
3364,N21348,6,0.0,1.1588783602643788e-05,3.807800611993746e-05
3365,N90179C,6,0.0,1.1588783602643788e-05,3.732394448751476e-06
3366,N46000P,6,0.0,1.1588783602643788e-05,8.056664089432503e-06
3367,N21461,6,0.0,1.1588783602643788e-05,2.5128366689393404e-06
3368,N90175C,6,0.0,1.1588783602643788e-05,8.4831933647554e-06
3369,N23623,6,0.0,1.1588783602643788e-05,2.4517534640782834e-06
3370,N84804B,6,0.0,1.1588783602643788e-05,1.9838350516684978e-05
3371,N22830,6,0.0,1.1588783602643788e-05,0.00027490496347718657
3372,N21736,6,0.0,1.1588783602643788e-05,1.4451443743162462e-05
3373,N90199A,6,0.0,1.1588783602643788e-05,7.333144059440331e-06
3374,N84858C,6,0.0,1.1588783602643788e-05,2.7559056979381667e-05
3375,N85030,6,0.0,1.1588783602643788e-05,3.0804892106653685e-06
3376,N21777,6,0.0,1.1588783602643788e-05,1.0047134040939358e-05
3377,N90199D,6,0.0,1.1588783602643788e-05,3.96198304633269e-06
3378,N90064B,6,0.0,1.1588783602643788e-05,4.344279656066546e-06
3379,N85089,6,0.0,1.1588783602643788e-05,4.349545449589051e-06
3380,N21344,6,0.0,1.1588783602643788e-05,1.68600177003562e-05
3381,N90039C,6,0.0,1.1588783602643788e-05,2.367500767718205e-06
3382,N35443,6,0.0,1.1588783602643788e-05,7.161479190606668e-07
3383,N84968e,6,0.0,1.1588783602643788e-05,2.1085290422814136e-05
3384,N84922,6,0.0,1.1588783602643788e-05,4.453808161334648e-06
3385,N23613,6,0.0,1.1588783602643788e-05,2.8846016916281865e-06
3386,N71050,6,0.0,1.1588783602643788e-05,1.2163983036986328e-06
3387,N84596e,6,0.0,1.1588783602643788e-05,2.6434283482974618e-06
3388,N90039B,6,0.0,1.1588783602643788e-05,4.350598608293552e-06
3389,N90064A,6,0.0,1.1588783602643788e-05,4.075724186418796e-06
3390,N84881,6,0.0,1.1588783602643788e-05,8.695931423064597e-06
